9 - 000 coins next 4 years
2 - to prevent double-spending it's completely
2 - prevent double-spending it's completely decentralized
2 - double-spending it's completely decentralized with
2 - completely decentralized with no server
2 - decentralized with no server or
2 - windows only for now open
2 - only for now open source
2 - for now open source c
2 - now open source c code
2 - to receive incoming connections the
2 - receive incoming connections the software
2 - incoming connections the software is
2 - connections the software is still
2 - the software is still alpha
2 - software is still alpha and
2 - is still alpha and experimental
2 - still alpha and experimental there's
2 - alpha and experimental there's no
2 - and experimental there's no guarantee
2 - experimental there's no guarantee the
2 - there's no guarantee the system's
2 - no guarantee the system's state
2 - guarantee the system's state won't
2 - the system's state won't have
2 - system's state won't have to
2 - state won't have to be
2 - won't have to be restarted
2 - have to be restarted at
2 - to be restarted at some
2 - be restarted at some point
2 - restarted at some point if
2 - at some point if it
2 - some point if it becomes
2 - point if it becomes necessary
2 - if it becomes necessary although
2 - it becomes necessary although i've
2 - becomes necessary although i've done
2 - necessary although i've done everything
2 - although i've done everything i
2 - i've done everything i can
2 - done everything i can to
2 - everything i can to build
2 - i can to build in
2 - can to build in extensibility
2 - to build in extensibility and
2 - build in extensibility and versioning
2 - in extensibility and versioning you
2 - extensibility and versioning you can
2 - and versioning you can get
2 - versioning you can get coins
2 - block is invalid and rejected
2 - of the spends is valid
1 - message header 4 message start
1 - header 4 message start 12
1 - 12 command 4 size the
1 - command 4 size the message
1 - 4 size the message start
1 - size the message start string
1 - the message start string is
1 - message start string is designed
1 - start string is designed to
1 - string is designed to be
1 - is designed to be unlikely
1 - designed to be unlikely to
1 - to be unlikely to occur
1 - be unlikely to occur in
1 - unlikely to occur in normal
1 - to occur in normal data
1 - occur in normal data the
1 - in normal data the characters
1 - normal data the characters are
1 - data the characters are rarely
1 - the characters are rarely used
1 - characters are rarely used upper
1 - are rarely used upper ascii
1 - rarely used upper ascii not
1 - used upper ascii not valid
1 - upper ascii not valid as
1 - ascii not valid as utf-8
1 - not valid as utf-8 and
1 - valid as utf-8 and produce
1 - as utf-8 and produce a
1 - utf-8 and produce a large
1 - and produce a large 4-byte
1 - produce a large 4-byte int
1 - a large 4-byte int at
1 - large 4-byte int at any
1 - 4-byte int at any alignment
1 - int at any alignment check
1 - at any alignment check start
1 - any alignment check start string
1 - alignment check start string check
1 - check start string check the
1 - start string check the command
1 - string check the command string
1 - check the command string for
1 - the command string for errors
1 - command string for errors must
1 - string for errors must be
1 - for errors must be all
1 - errors must be all zeros
1 - must be all zeros after
1 - be all zeros after the
1 - all zeros after the first
1 - zeros after the first zero
1 - after the first zero message
1 - the first zero message size
1 - first zero message size disk
1 - zero message size disk only
1 - message size disk only socket
1 - size disk only socket flood
1 - disk only socket flood inventory
1 - only socket flood inventory based
1 - socket flood inventory based relay
1 - flood inventory based relay broadcast
1 - inventory based relay broadcast and
1 - based relay broadcast and subscription
1 - relay broadcast and subscription fclient
1 - broadcast and subscription fclient false
1 - and subscription fclient false set
1 - subscription fclient false set by
1 - fclient false set by version
1 - false set by version message
1 - set by version message push
1 - by version message push a
1 - version message push a version
1 - message push a version message
1 - push a version message we're
1 - a version message we're using
1 - version message we're using mapaskfor
1 - message we're using mapaskfor as
1 - we're using mapaskfor as a
1 - using mapaskfor as a priority
1 - mapaskfor as a priority queue
1 - as a priority queue the
1 - a priority queue the key
1 - priority queue the key is
1 - queue the key is the
1 - the key is the earliest
1 - key is the earliest time
1 - is the earliest time the
1 - the earliest time the request
1 - earliest time the request can
1 - time the request can be
1 - the request can be sent
1 - request can be sent patch
1 - can be sent patch in
1 - be sent patch in the
1 - sent patch in the size
1 - patch in the size printf
1 - in the size printf 02x
1 - the size printf 02x vsend
1 - size printf 02x vsend i
1 - printf 02x vsend i 0xff
1 - 02x vsend i 0xff put
1 - vsend i 0xff put on
1 - i 0xff put on lists
1 - 0xff put on lists to
1 - put on lists to offer
1 - on lists to offer to
1 - lists to offer to the
1 - to offer to the other
1 - offer to the other nodes
1 - to the other nodes save
1 - the other nodes save original
1 - other nodes save original serialized
1 - nodes save original serialized message
1 - save original serialized message so
1 - original serialized message so newer
1 - serialized message so newer versions
1 - message so newer versions are
1 - so newer versions are preserved
1 - newer versions are preserved expire
1 - versions are preserved expire old
1 - are preserved expire old relay
1 - preserved expire old relay messages
1 - expire old relay messages global
1 - old relay messages global state
1 - relay messages global state mapnexttx
1 - messages global state mapnexttx is
1 - global state mapnexttx is only
1 - state mapnexttx is only used
1 - mapnexttx is only used anymore
1 - is only used anymore to
1 - only used anymore to track
1 - used anymore to track disk
1 - anymore to track disk tx
1 - to track disk tx outpoints
1 - track disk tx outpoints used
1 - disk tx outpoints used by
1 - tx outpoints used by memory
1 - outpoints used by memory txes
1 - used by memory txes mapkeys
1 - by memory txes mapkeys mapwallet
1 - memory txes mapkeys mapwallet inserts
1 - txes mapkeys mapwallet inserts only
1 - mapkeys mapwallet inserts only if
1 - mapwallet inserts only if not
1 - inserts only if not already
1 - only if not already there
1 - if not already there returns
1 - not already there returns tx
1 - already there returns tx inserted
1 - there returns tx inserted or
1 - returns tx inserted or tx
1 - tx inserted or tx found
1 - inserted or tx found debug
1 - or tx found debug print
1 - tx found debug print merge
1 - found debug print merge write
1 - debug print merge write to
1 - print merge write to disk
1 - merge write to disk notify
1 - write to disk notify ui
1 - to disk notify ui refresh
1 - disk notify ui refresh ui
1 - notify ui refresh ui reaccept
1 - ui refresh ui reaccept any
1 - refresh ui reaccept any txes
1 - ui reaccept any txes of
1 - reaccept any txes of ours
1 - any txes of ours that
1 - txes of ours that aren't
1 - of ours that aren't already
1 - ours that aren't already in
1 - that aren't already in a
1 - aren't already in a block
1 - already in a block rebroadcast
1 - in a block rebroadcast any
1 - a block rebroadcast any of
1 - block rebroadcast any of our
1 - rebroadcast any of our txes
1 - any of our txes that
1 - of our txes that aren't
1 - our txes that aren't in
1 - txes that aren't in a
1 - that aren't in a block
1 - aren't in a block yet
1 - in a block yet ctransaction
1 - a block yet ctransaction load
1 - block yet ctransaction load the
1 - yet ctransaction load the block
1 - ctransaction load the block this
1 - load the block this tx
1 - the block this tx is
1 - block this tx is in
1 - this tx is in update
1 - tx is in update the
1 - is in update the tx's
1 - in update the tx's hashblock
1 - update the tx's hashblock locate
1 - the tx's hashblock locate the
1 - tx's hashblock locate the transaction
1 - hashblock locate the transaction fill
1 - locate the transaction fill in
1 - the transaction fill in merkle
1 - transaction fill in merkle branch
1 - fill in merkle branch is
1 - in merkle branch is the
1 - merkle branch is the tx
1 - branch is the tx in
1 - is the tx in a
1 - the tx in a block
1 - tx in a block that's
1 - in a block that's in
1 - a block that's in the
1 - block that's in the main
1 - that's in the main chain
1 - in the main chain relinquish
1 - the main chain relinquish previous
1 - main chain relinquish previous transactions
1 - chain relinquish previous transactions posnext
1 - relinquish previous transactions posnext pointers
1 - write back same version relinquish
1 - back same version relinquish posnext
1 - same version relinquish posnext pointer
1 - version relinquish posnext pointer write
1 - relinquish posnext pointer write back
1 - posnext pointer write back put
1 - pointer write back put a
1 - write back put a blocked-off
1 - back put a blocked-off copy
1 - put a blocked-off copy of
1 - a blocked-off copy of this
1 - blocked-off copy of this transaction
1 - copy of this transaction in
1 - of this transaction in the
1 - this transaction in the test
1 - transaction in the test pool
1 - in the test pool remove
1 - the test pool remove transaction
1 - test pool remove transaction from
1 - pool remove transaction from index
1 - remove transaction from index resurect
1 - transaction from index resurect single
1 - from index resurect single transaction
1 - index resurect single transaction objects
1 - resurect single transaction objects take
1 - single transaction objects take over
1 - transaction objects take over previous
1 - objects take over previous transactions
1 - take over previous transactions posnext
1 - over previous transactions posnext pointers
1 - get prev tx from single
1 - prev tx from single transactions
1 - tx from single transactions in
1 - from single transactions in memory
1 - single transactions in memory get
1 - transactions in memory get prev
1 - in memory get prev tx
1 - memory get prev tx from
1 - write back same version if
1 - back same version if tx
1 - same version if tx will
1 - version if tx will only
1 - if tx will only be
1 - tx will only be connected
1 - will only be connected in
1 - only be connected in a
1 - be connected in a reorg
1 - connected in a reorg then
1 - in a reorg then these
1 - a reorg then these outpoints
1 - reorg then these outpoints will
1 - then these outpoints will be
1 - these outpoints will be checked
1 - outpoints will be checked at
1 - will be checked at that
1 - be checked at that time
1 - checked at that time verify
1 - at that time verify signature
1 - that time verify signature check
1 - time verify signature check for
1 - verify signature check for conflicts
1 - signature check for conflicts flag
1 - check for conflicts flag outpoints
1 - for conflicts flag outpoints as
1 - conflicts flag outpoints as used
1 - flag outpoints as used write
1 - outpoints as used write back
1 - as used write back tally
1 - used write back tally transaction
1 - write back tally transaction fees
1 - back tally transaction fees add
1 - tally transaction fees add transaction
1 - transaction fees add transaction to
1 - fees add transaction to test
1 - add transaction to test pool
1 - transaction to test pool add
1 - to test pool add transaction
1 - test pool add transaction to
1 - pool add transaction to disk
1 - add transaction to disk index
1 - transaction to disk index delete
1 - to disk index delete redundant
1 - disk index delete redundant single
1 - index delete redundant single transaction
1 - delete redundant single transaction objects
1 - redundant single transaction objects coinbase
1 - single transaction objects coinbase is
1 - transaction objects coinbase is only
1 - objects coinbase is only valid
1 - coinbase is only valid in
1 - is only valid in a
1 - only valid in a block
1 - valid in a block not
1 - in a block not as
1 - a block not as a
1 - block not as a loose
1 - not as a loose transaction
1 - as a loose transaction check
1 - a loose transaction check for
1 - loose transaction check for conflicts
1 - transaction check for conflicts with
1 - check for conflicts with in-memory
1 - for conflicts with in-memory transactions
1 - conflicts with in-memory transactions and
1 - with in-memory transactions and allow
1 - in-memory transactions and allow replacing
1 - transactions and allow replacing with
1 - and allow replacing with a
1 - allow replacing with a newer
1 - replacing with a newer version
1 - with a newer version of
1 - a newer version of the
1 - newer version of the same
1 - of the same transaction check
1 - the same transaction check against
1 - same transaction check against previous
1 - transaction check against previous transactions
1 - check against previous transactions store
1 - against previous transactions store transaction
1 - previous transactions store transaction in
1 - transactions store transaction in memory
1 - store transaction in memory if
1 - transaction in memory if updated
1 - in memory if updated erase
1 - memory if updated erase old
1 - if updated erase old tx
1 - updated erase old tx from
1 - erase old tx from wallet
1 - old tx from wallet find
1 - tx from wallet find the
1 - from wallet find the block
1 - wallet find the block it
1 - find the block it claims
1 - the block it claims to
1 - block it claims to be
1 - it claims to be in
1 - claims to be in get
1 - to be in get merkle
1 - be in get merkle root
1 - in get merkle root make
1 - get merkle root make sure
1 - merkle root make sure the
1 - root make sure the merkle
1 - make sure the merkle branch
1 - sure the merkle branch connects
1 - the merkle branch connects to
1 - merkle branch connects to this
1 - branch connects to this block
1 - connects to this block cblock
1 - to this block cblock and
1 - this block cblock and cblockindex
1 - block cblock and cblockindex cache
1 - cblock and cblockindex cache go
1 - and cblockindex cache go back
1 - cblockindex cache go back 30
1 - cache go back 30 days
1 - go back 30 days load
1 - back 30 days load first
1 - 30 days load first and
1 - days load first and last
1 - load first and last block
1 - first and last block limit
1 - and last block limit one
1 - last block limit one change
1 - block limit one change per
1 - limit one change per timespan
1 - one change per timespan work
1 - change per timespan work back
1 - per timespan work back to
1 - timespan work back to the
1 - work back to the first
1 - to the first block in
1 - the first block in the
1 - first block in the orphan
1 - block in the orphan chain
1 - in the orphan chain issue
1 - the orphan chain issue here
1 - orphan chain issue here it
1 - chain issue here it doesn't
1 - issue here it doesn't know
1 - here it doesn't know the
1 - it doesn't know the version
1 - doesn't know the version watch
1 - know the version watch for
1 - the version watch for transactions
1 - version watch for transactions paying
1 - watch for transactions paying to
1 - for transactions paying to me
1 - transactions paying to me find
1 - paying to me find the
1 - to me find the fork
1 - me find the fork list
1 - find the fork list of
1 - the fork list of what
1 - fork list of what to
1 - list of what to disconnect
1 - of what to disconnect list
1 - what to disconnect list of
1 - to disconnect list of what
1 - disconnect list of what to
1 - list of what to connect
1 - of what to connect pretest
1 - what to connect pretest the
1 - to connect pretest the reorg
1 - connect pretest the reorg invalid
1 - pretest the reorg invalid block
1 - the reorg invalid block delete
1 - reorg invalid block delete the
1 - invalid block delete the rest
1 - block delete the rest of
1 - delete the rest of this
1 - the rest of this branch
1 - rest of this branch disconnect
1 - of this branch disconnect shorter
1 - this branch disconnect shorter branch
1 - branch disconnect shorter branch connect
1 - disconnect shorter branch connect longer
1 - shorter branch connect longer branch
1 - branch connect longer branch add
1 - connect longer branch add to
1 - longer branch add to block
1 - branch add to block index
1 - add to block index new
1 - to block index new best
1 - block index new best adding
1 - index new best adding to
1 - new best adding to current
1 - best adding to current best
1 - adding to current best branch
1 - to current best branch new
1 - current best branch new best
1 - best branch new best branch
1 - branch new best branch new
1 - new best branch new best
1 - best branch new best link
1 - branch new best link relay
1 - new best link relay wallet
1 - best link relay wallet transactions
1 - link relay wallet transactions that
1 - relay wallet transactions that haven't
1 - wallet transactions that haven't gotten
1 - transactions that haven't gotten in
1 - that haven't gotten in yet
1 - haven't gotten in yet scan
1 - gotten in yet scan ahead
1 - in yet scan ahead to
1 - yet scan ahead to the
1 - scan ahead to the next
1 - ahead to the next pchmessagestart
1 - to the next pchmessagestart which
1 - the next pchmessagestart which should
1 - next pchmessagestart which should normally
1 - pchmessagestart which should normally be
1 - which should normally be immediately
1 - should normally be immediately at
1 - normally be immediately at the
1 - be immediately at the file
1 - immediately at the file pointer
1 - at the file pointer leaves
1 - the file pointer leaves file
1 - file pointer leaves file pointer
1 - pointer leaves file pointer at
1 - leaves file pointer at end
1 - file pointer at end of
1 - pointer at end of pchmessagestart
1 - at end of pchmessagestart fat32
1 - end of pchmessagestart fat32 filesize
1 - of pchmessagestart fat32 filesize max
1 - pchmessagestart fat32 filesize max 4gb
1 - fat32 filesize max 4gb fseek
1 - filesize max 4gb fseek and
1 - max 4gb fseek and ftell
1 - 4gb fseek and ftell max
1 - fseek and ftell max 2gb
1 - and ftell max 2gb so
1 - ftell max 2gb so we
1 - max 2gb so we must
1 - 2gb so we must stay
1 - so we must stay under
1 - we must stay under 2gb
1 - must stay under 2gb load
1 - stay under 2gb load from
1 - under 2gb load from disk
1 - 2gb load from disk debug
1 - load from disk debug genesis
1 - from disk debug genesis block
1 - disk debug genesis block gethash
1 - debug genesis block gethash 0x000006b15d1327d67e971d1de9116bd60a3a01556c91b6ebaa416ebc0cfaa646
1 - genesis block gethash 0x000006b15d1327d67e971d1de9116bd60a3a01556c91b6ebaa416ebc0cfaa646 hashprevblock
1 - block gethash 0x000006b15d1327d67e971d1de9116bd60a3a01556c91b6ebaa416ebc0cfaa646 hashprevblock 0x0000000000000000000000000000000000000000000000000000000000000000
1 - gethash 0x000006b15d1327d67e971d1de9116bd60a3a01556c91b6ebaa416ebc0cfaa646 hashprevblock 0x0000000000000000000000000000000000000000000000000000000000000000 hashmerkleroot
1 - 0x000006b15d1327d67e971d1de9116bd60a3a01556c91b6ebaa416ebc0cfaa646 hashprevblock 0x0000000000000000000000000000000000000000000000000000000000000000 hashmerkleroot 0x769a5e93fac273fd825da42d39ead975b5d712b2d50953f35a4fdebdec8083e3
1 - hashprevblock 0x0000000000000000000000000000000000000000000000000000000000000000 hashmerkleroot 0x769a5e93fac273fd825da42d39ead975b5d712b2d50953f35a4fdebdec8083e3 txnew
1 - 0x0000000000000000000000000000000000000000000000000000000000000000 hashmerkleroot 0x769a5e93fac273fd825da42d39ead975b5d712b2d50953f35a4fdebdec8083e3 txnew vin
1 - hashmerkleroot 0x769a5e93fac273fd825da42d39ead975b5d712b2d50953f35a4fdebdec8083e3 txnew vin 0
1 - 0x769a5e93fac273fd825da42d39ead975b5d712b2d50953f35a4fdebdec8083e3 txnew vin 0 scriptsig
1 - txnew vin 0 scriptsig 247422313
1 - vin 0 scriptsig 247422313 txnew
1 - 0 scriptsig 247422313 txnew vout
1 - scriptsig 247422313 txnew vout 0
1 - 247422313 txnew vout 0 nvalue
1 - txnew vout 0 nvalue 10000
1 - vout 0 nvalue 10000 txnew
1 - 0 nvalue 10000 txnew vout
1 - nvalue 10000 txnew vout 0
1 - 10000 txnew vout 0 scriptpubkey
1 - txnew vout 0 scriptpubkey 0x31d18a083f381b4bde37b649aacf8cd0afd88c53a3587ecd
1 - vout 0 scriptpubkey 0x31d18a083f381b4bde37b649aacf8cd0afd88c53a3587ecd ntime
1 - 0 scriptpubkey 0x31d18a083f381b4bde37b649aacf8cd0afd88c53a3587ecd ntime 1221069728
1 - scriptpubkey 0x31d18a083f381b4bde37b649aacf8cd0afd88c53a3587ecd ntime 1221069728 nbits
1 - 0x31d18a083f381b4bde37b649aacf8cd0afd88c53a3587ecd ntime 1221069728 nbits 20
1 - nbits 20 nnonce 141755 cblock
1 - 20 nnonce 141755 cblock hashprevblock
1 - nnonce 141755 cblock hashprevblock 000000
1 - 141755 cblock hashprevblock 000000 hashmerkleroot
1 - cblock hashprevblock 000000 hashmerkleroot 769a5e
1 - hashprevblock 000000 hashmerkleroot 769a5e ntime
1 - 000000 hashmerkleroot 769a5e ntime 1221069728
1 - hashmerkleroot 769a5e ntime 1221069728 nbits
1 - 769a5e ntime 1221069728 nbits 20
1 - nbits 20 nnonce 141755 vtx
1 - 20 nnonce 141755 vtx 1
1 - nnonce 141755 vtx 1 ctransaction
1 - 141755 vtx 1 ctransaction vin
1 - vtx 1 ctransaction vin size
1 - 1 ctransaction vin size 1
1 - ctransaction vin size 1 vout
1 - vin size 1 vout size
1 - size 1 vout size 1
1 - 1 vout size 1 nlocktime
1 - vout size 1 nlocktime 0
1 - size 1 nlocktime 0 ctxin
1 - 1 nlocktime 0 ctxin coutpoint
1 - nlocktime 0 ctxin coutpoint 000000
1 - 0 ctxin coutpoint 000000 1
1 - ctxin coutpoint 000000 1 coinbase
1 - coutpoint 000000 1 coinbase 04695dbf0e
1 - 000000 1 coinbase 04695dbf0e ctxout
1 - 1 coinbase 04695dbf0e ctxout nvalue
1 - coinbase 04695dbf0e ctxout nvalue 10000
1 - 04695dbf0e ctxout nvalue 10000 nsequence
1 - ctxout nvalue 10000 nsequence 4294967295
1 - nvalue 10000 nsequence 4294967295 scriptpubkey
1 - 10000 nsequence 4294967295 scriptpubkey 51b0
1 - nsequence 4294967295 scriptpubkey 51b0 posnext
1 - 4294967295 scriptpubkey 51b0 posnext null
1 - scriptpubkey 51b0 posnext null vmerkletree
1 - 51b0 posnext null vmerkletree 769a5e
1 - posnext null vmerkletree 769a5e genesis
1 - null vmerkletree 769a5e genesis block
1 - vmerkletree 769a5e genesis block debug
1 - 769a5e genesis block debug print
1 - genesis block debug print start
1 - block debug print start new
1 - debug print start new block
1 - print start new block file
1 - start new block file read
1 - new block file read index
1 - block file read index header
1 - file read index header read
1 - read index header read block
1 - index header read block header
1 - header read block header skip
1 - read block header skip transactions
1 - block header skip transactions break
1 - header skip transactions break is
1 - skip transactions break is this
1 - transactions break is this all
1 - break is this all we
1 - is this all we want
1 - this all we want to
1 - all we want to do
1 - we want to do if
1 - want to do if there's
1 - to do if there's a
1 - do if there's a file
1 - if there's a file error
1 - there's a file error like
1 - a file error like this
1 - file error like this add
1 - error like this add to
1 - like this add to block
1 - this add to block index
1 - add to block index without
1 - to block index without updating
1 - block index without updating disk
1 - index without updating disk precompute
1 - without updating disk precompute tree
1 - updating disk precompute tree structure
1 - disk precompute tree structure test
1 - precompute tree structure test mapnext
1 - tree structure test mapnext pindex
1 - structure test mapnext pindex pprev
1 - test mapnext pindex pprev pindex
1 - mapnext pindex pprev pindex print
1 - pindex pprev pindex print split
1 - pprev pindex print split or
1 - pindex print split or gap
1 - print split or gap print
1 - split or gap print columns
1 - or gap print columns print
1 - gap print columns print item
1 - print columns print item put
1 - columns print item put the
1 - print item put the main
1 - item put the main timechain
1 - put the main timechain first
1 - the main timechain first iterate
1 - main timechain first iterate children
1 - timechain first iterate children size
1 - first iterate children size limits
1 - iterate children size limits check
1 - children size limits check timestamp
1 - size limits check timestamp check
1 - limits check timestamp check proof
1 - check timestamp check proof of
1 - timestamp check proof of work
1 - check proof of work matches
1 - proof of work matches claimed
1 - of work matches claimed amount
1 - work matches claimed amount first
1 - matches claimed amount first transaction
1 - claimed amount first transaction must
1 - amount first transaction must be
1 - first transaction must be coinbase
1 - transaction must be coinbase the
1 - must be coinbase the rest
1 - be coinbase the rest must
1 - coinbase the rest must not
1 - the rest must not be
1 - rest must not be check
1 - must not be check transactions
1 - not be check transactions check
1 - be check transactions check merkleroot
1 - check transactions check merkleroot check
1 - transactions check merkleroot check for
1 - check merkleroot check for duplicate
1 - merkleroot check for duplicate get
1 - check for duplicate get prev
1 - for duplicate get prev block
1 - duplicate get prev block index
1 - get prev block index check
1 - prev block index check timestamp
1 - block index check timestamp against
1 - index check timestamp against prev
1 - check timestamp against prev check
1 - timestamp against prev check proof
1 - against prev check proof of
1 - prev check proof of work
1 - check proof of work check
1 - proof of work check transaction
1 - of work check transaction inputs
1 - work check transaction inputs and
1 - check transaction inputs and verify
1 - transaction inputs and verify signatures
1 - inputs and verify signatures write
1 - and verify signatures write block
1 - verify signatures write block to
1 - signatures write block to history
1 - write block to history file
1 - block to history file add
1 - to history file add atoms
1 - history file add atoms to
1 - file add atoms to user
1 - add atoms to user reviews
1 - atoms to user reviews for
1 - to user reviews for coins
1 - user reviews for coins created
1 - reviews for coins created check
1 - for coins created check for
1 - coins created check for duplicate
1 - created check for duplicate preliminary
1 - check for duplicate preliminary checks
1 - for duplicate preliminary checks if
1 - duplicate preliminary checks if don't
1 - preliminary checks if don't already
1 - checks if don't already have
1 - if don't already have its
1 - don't already have its previous
1 - already have its previous block
1 - have its previous block shunt
1 - its previous block shunt it
1 - previous block shunt it off
1 - block shunt it off to
1 - shunt it off to holding
1 - it off to holding area
1 - off to holding area until
1 - to holding area until we
1 - holding area until we get
1 - area until we get it
1 - until we get it ask
1 - we get it ask this
1 - get it ask this guy
1 - it ask this guy to
1 - ask this guy to fill
1 - this guy to fill in
1 - guy to fill in what
1 - to fill in what we're
1 - fill in what we're missing
1 - in what we're missing store
1 - what we're missing store to
1 - we're missing store to disk
1 - missing store to disk now
1 - store to disk now process
1 - to disk now process any
1 - disk now process any orphan
1 - now process any orphan blocks
1 - process any orphan blocks that
1 - any orphan blocks that depended
1 - orphan blocks that depended on
1 - blocks that depended on this
1 - that depended on this one
1 - depended on this one messages
1 - on this one messages don't
1 - this one messages don't know
1 - one messages don't know what
1 - messages don't know what it
1 - don't know what it is
1 - know what it is just
1 - what it is just say
1 - it is just say we
1 - is just say we already
1 - just say we already got
1 - say we already got one
1 - we already got one message
1 - already got one message format
1 - got one message format 4
1 - one message format 4 message
1 - message format 4 message start
1 - format 4 message start 12
1 - 12 command 4 size x
1 - command 4 size x data
1 - 4 size x data scan
1 - size x data scan for
1 - x data scan for message
1 - data scan for message start
1 - scan for message start read
1 - for message start read header
1 - message start read header message
1 - start read header message size
1 - read header message size rewind
1 - header message size rewind and
1 - message size rewind and wait
1 - size rewind and wait for
1 - rewind and wait for rest
1 - and wait for rest of
1 - wait for rest of message
1 - for rest of message need
1 - rest of message need a
1 - of message need a mechanism
1 - message need a mechanism to
1 - need a mechanism to give
1 - a mechanism to give up
1 - mechanism to give up waiting
1 - to give up waiting for
1 - give up waiting for overlong
1 - up waiting for overlong message
1 - waiting for overlong message size
1 - for overlong message size error
1 - overlong message size error copy
1 - message size error copy message
1 - size error copy message to
1 - error copy message to its
1 - copy message to its own
1 - message to its own buffer
1 - to its own buffer process
1 - its own buffer process message
1 - own buffer process message can
1 - buffer process message can only
1 - process message can only do
1 - message can only do this
1 - can only do this once
1 - only do this once ask
1 - do this once ask the
1 - this once ask the first
1 - once ask the first connected
1 - ask the first connected node
1 - the first connected node for
1 - first connected node for block
1 - connected node for block updates
1 - node for block updates must
1 - for block updates must have
1 - block updates must have a
1 - updates must have a version
1 - must have a version message
1 - have a version message before
1 - a version message before anything
1 - version message before anything else
1 - message before anything else store
1 - before anything else store the
1 - anything else store the new
1 - else store the new addresses
1 - store the new addresses put
1 - the new addresses put on
1 - new addresses put on lists
1 - addresses put on lists to
1 - put on lists to send
1 - on lists to send to
1 - lists to send to other
1 - to send to other nodes
1 - send to other nodes send
1 - to other nodes send block
1 - other nodes send block from
1 - nodes send block from disk
1 - send block from disk send
1 - block from disk send stream
1 - from disk send stream from
1 - disk send stream from relay
1 - send stream from relay memory
1 - stream from relay memory find
1 - from relay memory find the
1 - relay memory find the first
1 - memory find the first block
1 - in the main chain send
1 - the main chain send the
1 - main chain send the rest
1 - chain send the rest of
1 - send the rest of the
1 - the rest of the chain
1 - rest of the chain find
1 - of the chain find the
1 - the chain find the owner's
1 - chain find the owner's new
1 - find the owner's new transactions
1 - the owner's new transactions upgrade
1 - owner's new transactions upgrade transaction
1 - new transactions upgrade transaction to
1 - transactions upgrade transaction to a
1 - upgrade transaction to a fully
1 - transaction to a fully supported
1 - to a fully supported cwallettx
1 - a fully supported cwallettx debug
1 - fully supported cwallettx debug print
1 - supported cwallettx debug print need
1 - cwallettx debug print need to
1 - debug print need to expand
1 - print need to expand the
1 - need to expand the time
1 - to expand the time range
1 - expand the time range if
1 - the time range if not
1 - time range if not enough
1 - range if not enough found
1 - if not enough found int64
1 - not enough found int64 nsince
1 - enough found int64 nsince getadjustedtime
1 - found int64 nsince getadjustedtime 60
1 - int64 nsince getadjustedtime 60 60
1 - nsince getadjustedtime 60 60 in
1 - getadjustedtime 60 60 in the
1 - 60 60 in the last
1 - 60 in the last hour
1 - in the last hour we
1 - the last hour we have
1 - last hour we have a
1 - hour we have a chance
1 - we have a chance to
1 - have a chance to check
1 - a chance to check the
1 - chance to check the order
1 - to check the order here
1 - check the order here keep
1 - the order here keep giving
1 - order here keep giving the
1 - here keep giving the same
1 - until they use it send
1 - they use it send back
1 - use it send back approval
1 - it send back approval of
1 - send back approval of order
1 - back approval of order and
1 - approval of order and pubkey
1 - of order and pubkey to
1 - order and pubkey to use
1 - and pubkey to use broadcast
1 - pubkey to use broadcast send
1 - to use broadcast send back
1 - use broadcast send back confirmation
1 - broadcast send back confirmation ignore
1 - send back confirmation ignore unknown
1 - back confirmation ignore unknown commands
1 - confirmation ignore unknown commands for
1 - ignore unknown commands for extensibility
1 - unknown commands for extensibility don't
1 - commands for extensibility don't send
1 - for extensibility don't send anything
1 - extensibility don't send anything until
1 - don't send anything until we
1 - send anything until we get
1 - anything until we get their
1 - until we get their version
1 - we get their version message
1 - get their version message message
1 - their version message message addr
1 - version message message addr message
1 - message message addr message inventory
1 - message addr message inventory message
1 - addr message inventory message getdata
1 - message inventory message getdata bitcoinminer
1 - inventory message getdata bitcoinminer create
1 - message getdata bitcoinminer create coinbase
1 - getdata bitcoinminer create coinbase tx
1 - bitcoinminer create coinbase tx cbignum
1 - create coinbase tx cbignum bnnonce
1 - coinbase tx cbignum bnnonce this
1 - tx cbignum bnnonce this nonce
1 - cbignum bnnonce this nonce is
1 - bnnonce this nonce is so
1 - this nonce is so multiple
1 - nonce is so multiple processes
1 - is so multiple processes working
1 - so multiple processes working for
1 - multiple processes working for the
1 - processes working for the same
1 - working for the same keyuser
1 - for the same keyuser bnnonce
1 - the same keyuser bnnonce cbignum
1 - same keyuser bnnonce cbignum don't
1 - keyuser bnnonce cbignum don't cover
1 - bnnonce cbignum don't cover the
1 - cbignum don't cover the same
1 - don't cover the same ground
1 - cover the same ground create
1 - the same ground create new
1 - same ground create new block
1 - ground create new block add
1 - create new block add our
1 - new block add our coinbase
1 - block add our coinbase tx
1 - add our coinbase tx as
1 - our coinbase tx as first
1 - coinbase tx as first transaction
1 - tx as first transaction collect
1 - as first transaction collect the
1 - first transaction collect the latest
1 - transaction collect the latest transactions
1 - collect the latest transactions into
1 - the latest transactions into the
1 - latest transactions into the block
1 - transactions into the block find
1 - into the block find if
1 - the block find if all
1 - block find if all dependencies
1 - find if all dependencies are
1 - if all dependencies are in
1 - all dependencies are in this
1 - dependencies are in this or
1 - are in this or previous
1 - in this or previous blocks
1 - this or previous blocks if
1 - or previous blocks if ntransactionfee
